Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
355	1.1771131650871027	0.11847762394584026	1.0586355411412625	3328.2090646933243	334.9875897027233	2993.221474990601	2.2065934627745185	10.226395107948303	0.549612548531493
356	1.1715790300208633	0.11827953584995247	1.0532994941709108	3312.5616664320596	334.4275088065991	2978.1341576254604	2.2091017154363635	10.108342191135456	0.5583313588871692
357	1.1669343186628613	0.11831084338048274	1.0486234752823786	3299.42905445975	334.51602876372345	2964.9130256960266	2.2116081341609335	9.976020987201888	0.5687846460601483
358	1.163169161757133	0.11856778131745431	1.0446013804396785	3288.783324112566	335.24250366542003	2953.540820447146	2.2141127340755165	9.831639225241993	0.5810275532784553
359	1.1609709189445288	0.11915774650043974	1.041813172444089	3282.5679389887705	336.9105909216867	2945.6573480670836	2.221327635706779	9.671515558942758	0.5955604053043613
360	1.1589375844260108	0.11985354933994162	1.0390840350860693	3276.8188210816706	338.87792710172016	2937.9408939799505	2.2238317578458444	9.509565754124836	0.6115851931027081
361	1.158454502116323	0.12087163676842375	1.0375828653478993	3275.4529380299955	341.75650148914855	2933.696436540847	2.2310641895763514	9.336414613054744	0.630053699112675
362	1.1581287246229917	0.12199669498576146	1.0361320296372303	3274.531823868216	344.9375286565527	2929.5942952116634	2.2335678122127263	9.164046121685633	0.6502324321120804
363	1.1593438766140045	0.12343533201647867	1.0359085445975258	3277.9675851793813	349.00517903074774	2928.962406148634	2.240817695971646	8.984299617415276	0.6730699383123198
364	1.1614068444882413	0.12508139148810707	1.0363254530001342	3283.8004894258456	353.65930253984345	2930.1411868860023	2.2480837146016324	8.803417651761782	0.6982942360260138
365	1.1643380616054984	0.1264704591651959	1.0378676024403024	3292.0883105713324	357.58679886855657	2934.501511702776	2.255365845523828	8.638041240145627	0.7209088630980434
366	1.1676847616100225	0.12685807427710546	1.040826687332917	3301.5508819045162	358.6827547777525	2942.8681271267637	2.2626640653489076	8.510989732555709	0.7325602597407416
