Lambda	Qext	Qsca	Qabs	Cext	Csca	Cabs	Qnf_1	Qnf_2	Qnf_3
726.0	0.24951679922291112	0.12566447621841972	0.1238523230044914	705.4921290473433	355.307935774497	350.18419327284624	4.333595301131241	2.20584599275794	6.972135276378385
727.0	0.24682671053391922	0.1243041649921338	0.12252254554178542	697.8860824707855	351.46174639491096	346.4243360758745	4.3187684743779	2.2025910483291455	6.9338621820222235
728.0	0.24417950445317219	0.1229648064658295	0.12121469798734269	690.4012836125537	347.67479937882655	342.72648423372715	4.304094239158743	2.1993694686924194	6.896098828452269
729.0	0.2413249698956406	0.12164317901324703	0.11968179088239356	682.3302772967302	343.9379857925925	338.3922915041377	4.290091921758882	2.196330764441882	6.858677925925466
730.0	0.23851713049383205	0.12034170597056244	0.11817542452326961	674.3912984232667	340.2581574578237	334.133140965443	4.276227537540735	2.193323365024586	6.821748559939385
731.0	0.23575498487346913	0.11905998058010903	0.1166950042933601	666.5815156730971	336.63416429431254	329.94735137878456	4.262499189677404	2.19034684604423	6.785301506415531
732.0	0.23303755839786658	0.11779760637926441	0.11523995201860217	658.898173325916	333.0648853304033	325.8332879955127	4.248905014788967	2.187400790756	6.749327765296329
733.0	0.23036390231326317	0.11655419688677983	0.11380970542648335	651.3385888436619	329.54922781610924	321.7893610275527	4.235443182224952	2.1844847898931654	6.713818553907461
734.0	0.22773309292589372	0.11532937530025986	0.11240371762563386	643.9001505437425	326.08612636775683	317.81402417598565	4.2221118933649135	2.1815984414983096	6.678765300550814
735.0	0.2251442308094622	0.11412277420434251	0.11102145660511968	636.5803153582181	322.67454214288426	313.9057732153338	4.208909380936482	2.1787413507592035	6.644159638319248
736.0	0.22259644004176082	0.11293403528914964	0.10966240475261119	629.376606675393	319.31346204417866	310.0631446312143	4.1958339083505605	2.1759131298490653	6.609993399124131
737.0	0.22008886746918768	0.11176280907859147	0.10832605839059621	622.2866122602878	316.00189795127545	306.2847143090124	4.1828837690530145	2.173113397771131	6.57625860792739
738.0	0.21762068199803014	0.11060875466814021	0.10701192732988993	615.3079822507908	312.7388859793305	302.5690962714603	4.170057285892612	2.170341780207375	6.542947477170215
739.0	0.21519107391139133	0.10947153947168678	0.10571953443970455	608.4384272263127	309.5234857632746	298.9149414630381	4.157352810504317	2.167597909371263	6.5100524013905
740.0	0.21279925421070292	0.10835083897712501	0.10444841523357791	601.675716345958	306.3547797667439	295.3209365792141	4.144768722708165	2.164881423864375	6.4775659520216475
741.0	0.21044445398084888	0.10724633651033284	0.10319811747051603	595.0176755534551	303.23187261475243	291.78580293870266	4.132303429922515	2.1621919685368716	6.445480872366508
742.0	0.208125923777887	0.10615772300719903	0.10196820077068797	588.4621858459791	300.15389044911296	288.30829539686613	4.119955366591962	2.1595291943515855	6.413790072738618
743.0	0.20584293303849155	0.10508469679339638	0.10075823624509517	582.0071816043907	297.11998030576046	284.8872012986302	4.107722993628957	2.1568927582516344	6.382486625764952
744.0	0.20359476951024102	0.10402696337160632	0.09956780613863471	575.6506489824123	294.1293095131436	281.52133946926875	4.095604797869173	2.154282323031561	6.351563761844307
745.0	0.20138073870188414	0.1029842352158917	0.09839650348599244	569.3906243522924	291.1810651108278	278.20955924146466	4.083599291539976	2.1516975572117407	6.321014864754831
746.0	0.1992001633528261	0.10195623157295822	0.09724393177986787	563.2251928048127	288.2744532875747	274.95073951723793	4.071705011741618	2.1491381349160723	6.290833467405505
747.0	0.19705238292103297	0.10094267827003035	0.09610970465100262	557.152486701372	285.40869883812485	271.7437878632472	4.0599205199410715	2.146603735752794	6.261013247725931
748.0	0.19493675308865685	0.0999433075290981	0.09499344555955876	551.1706842761746	282.58304463799203	268.58763963818257	4.048244401477845	2.1440940446983476	6.231548024689473
749.0	0.19285264528467033	0.09895785778729099	0.09389478749737934	545.2780082865107	279.7967511355832	265.48125715092755	4.036675265081609	2.1416087519842026	6.202431754464686
750.0	0.19079944622384643	0.09798607352314842	0.092813372700698	539.472724709253	277.04909586098915	262.4236288482639	4.025211742401286	2.1391475529865533	6.173658526690446
